,x,0
2132,SEMA4F,4.9423766
8739,LRRC27,4.942553
16601,RBM41,4.942653
16768,RENBP,4.9426956
1865,TCF23,4.943587
16314,PRRG1,4.9441557
11263,RPS6KL1,4.9443073
11580,ADAL,4.9443545
4582,SLC38A9,4.9444447
478,COL9A2,4.944963
8794,CRACR2B,4.945385
14264,ZNF653,4.9458447
10513,RFC5,4.946331
4410,ING2,4.9464417
9373,ANO1,4.9465885
12349,ZNF764,4.946813
14934,FLT3LG,4.9469066
8680,SFXN4,4.9472384
4280,PCDH18,4.947562
427,COL8A2,4.947587
7460,ZNF16,4.9479556
3970,RBM47,4.9480624
11507,C15orf41,4.94844
130,FBXO2,4.948466
11517,BMF,4.9486995
2635,NBEAL1,4.9488816
2109,BOLA3,4.949113
2655,METTL21A,4.9491205
7655,C9orf85,4.949903
15913,LRP5L,4.949992
10240,AGAP2,4.950176
6322,NACAD,4.9506793
21,PUSL1,4.951153
16560,ARMCX6,4.9511557
8827,SLC22A18,4.951338
16022,CYTH4,4.9514565
2916,PPARG,4.9516773
15528,SLC2A10,4.9527426
7495,PTPRD,4.9536085
16406,GSPT2,4.953625
8430,PLAC9,4.953719
5484,PRRT1,4.953751
8808,IFITM10,4.954051
12694,ZFPM1,4.9550514
9154,SYT7,4.955057
647,FGGY,4.9551477
15067,LENG1,4.9551997
15264,SIGLEC1,4.955212
1686,COA6,4.9552155
14927,CD37,4.955363
10810,CKAP2,4.9555483
13860,PSTPIP2,4.955745
11640,TNFAIP8L3,4.9560156
9270,SLC25A45,4.957285
8275,TIMM23,4.9576535
12408,ZNF423,4.9590425
10435,TMEM119,4.959407
8472,IFIT2,4.9598794
918,IGSF3,4.960226
12060,NTHL1,4.960328
3420,GTF2E1,4.960466
5164,MXD3,4.9607854
4669,IQGAP2,4.9609156
5516,HSD17B8,4.9614015
1335,DNM3,4.9614625
3026,TTC21A,4.961508
3469,CHCHD6,4.962232
7340,TRMT12,4.9623513
8292,C10orf128,4.962541
5670,NFKBIE,4.962687
70,DFFB,4.962776
10214,ZBTB39,4.9629335
413,ZMYM1,4.9630075
6975,TNFRSF10D,4.9631696
16447,AMER1,4.9639
15633,EEF1A2,4.964122
2090,CYP26B1,4.9642525
1139,HCN3,4.964313
13215,TMEM99,4.964643
1095,CREB3L4,4.964799
6919,KIAA1456,4.965446
10257,DPY19L2,4.965645
6589,ALKBH4,4.965778
10970,C14orf93,4.9657974
12240,NPIPB4,4.965894
3644,B3GALNT1,4.96602
504,ZNF691,4.9660683
13862,HAUS1,4.966534
5498,HLA-DQA1,4.9668193
8089,RNF208,4.9672837
11754,ITGA11,4.9676514
7566,CNTFR,4.9676957
5888,ZUFSP,4.967933
3553,RBP1,4.967968
1270,OLFML2B,4.969297
626,CYB5RL,4.969367
6145,AIMP2,4.970038
8357,H2AFY2,4.970365
16617,AMMECR1,4.9708853
6719,CEP41,4.97108
11129,GCH1,4.9712143
616,LRP8,4.9712954
3621,KCNAB1,4.9716387
16021,RAC2,4.9716673
12937,TMEM220,4.9719753
11033,STXBP6,4.972081
7449,RECQL4,4.9720984
14465,LPAR2,4.9721365
15880,GNAZ,4.9724426
13342,LRRC37A2,4.9726686
8188,MRC1,4.9727826
1118,CKS1B,4.9741917
5872,FAM229B,4.9743533
3924,LCORL,4.974719
5835,CD24,4.974889
5751,FILIP1,4.975267
9543,ALKBH8,4.975346
10246,METTL21B,4.9754863
8598,PSD,4.975642
5852,SMPD2,4.9758387
10871,CLYBL,4.9759355
9327,C11orf80,4.976301
9758,NRIP2,4.9763093
10593,TCTN2,4.976794
16234,CLCN4,4.977665
15927,HSCB,4.978051
3326,ARL13B,4.9781957
3744,RFC4,4.9784
2759,COL4A4,4.9791117
6175,ETV1,4.97933
6451,ADAM22,4.979713
8096,TOR4A,4.9799485
11012,MDP1,4.980441
155,TMEM51,4.9805865
11916,KIF7,4.9806886
4717,CETN3,4.9809566
9894,GPRC5A,4.981401
12727,MC1R,4.9816527
3935,ZCCHC4,4.9826536
8747,ADAM8,4.982757
7962,IER5L,4.9830637
12123,TFAP4,4.983569
16310,GK,4.9839664
13645,TMC8,4.984996
4152,HERC5,4.985084
8354,NEUROG3,4.9860263
4363,NAF1,4.9861894
14594,POLR2I,4.987162
9570,C11orf1,4.987171
923,TRIM45,4.9875727
4859,PCBD2,4.9878335
15299,SLX4IP,4.988078
16544,SYTL4,4.988247
5553,FANCE,4.988389
14621,ZNF793,4.9895935
14828,SIX5,4.9899297
14225,S1PR2,4.990741
9701,PUS3,4.9913683
16364,SLC38A5,4.9915323
11852,ADAMTS7,4.9920573
4753,EFNA5,4.992153
13066,TIAF1,4.992415
8222,MASTL,4.992698
12379,ITGAM,4.9930606
5471,C2,4.9932165
15230,SDCBP2,4.9932857
1677,SPRTN,4.9934354
8273,ZFAND4,4.994486
14731,GRIK5,4.994548
4568,ITGA2,4.995283
14302,BEST2,4.9953647
8613,PCGF6,4.9958444
10487,OAS1,4.9964175
4147,SPP1,4.99659
10961,SLC7A7,4.9968157
12889,WRAP53,4.9970417
291,PDIK1L,4.9970465
340,MED18,4.9975996
11099,L2HGDH,4.9981055
2552,NUP35,4.9985495
14453,NR2C2AP,4.9990582
10913,ADPRHL1,4.9992557
16698,SMIM10,4.9994016
7333,WDYHV1,4.999436
15146,ZNF470,4.999772
12564,PDF,4.9998393
3393,ZDHHC23,5.0006537
15492,SLPI,5.000712
14576,LIN37,5.001627
11609,SHF,5.0019407
2987,CMTM7,5.0020037
9341,CARNS1,5.0020247
1680,DISC1,5.002462
8004,GBGT1,5.003063
5831,PRDM1,5.00413
8935,SOX6,5.0041566
10396,NUP37,5.0041595
3817,MFSD7,5.0044894
2636,CYP20A1,5.0054407
12997,TRIM16L,5.005719
4022,CEP135,5.006282
6348,PSPH,5.007367
14869,KPTN,5.0074825
15539,KCNB1,5.0078807
12219,KNOP1,5.0079885
1134,MTX1,5.0080376
4345,MAP9,5.0081067
2783,ARMC9,5.0083785
13002,FAM83G,5.0084987
14867,MEIS3,5.0097685
4231,TIFA,5.0098114
4121,TMEM150C,5.010446
11120,GNPNAT1,5.010554
11314,SPATA7,5.010606
3808,ZNF595,5.010689
6830,GIMAP7,5.010916
2531,OSBPL6,5.0113587
940,NBPF26,5.0114083
12547,DDX28,5.0119386
15176,ZNF671,5.011987
6372,WBSCR17,5.0120654
9436,DGAT2,5.012163
8297,TIMM23B,5.013073
4221,CFI,5.0134683
2943,METTL6,5.0146165
14962,ZNF473,5.0147495
10228,ARHGAP9,5.015327
2903,IRAK2,5.015567
1836,CENPO,5.016243
12864,ACAP1,5.016339
859,RBM15,5.0168695
16801,TMLHE,5.017031
1389,RGS16,5.017345
4276,SCLT1,5.0175247
11579,LCMT2,5.017539
11525,KNSTRN,5.0187974
3630,MLF1,5.018839
11747,C15orf61,5.018991
16030,SH3BP1,5.0192337
2196,KCNIP3,5.0193553
4314,EDNRA,5.0194316
5394,ZNRD1,5.0194564
6545,ZCWPW1,5.019699
8652,DCLRE1A,5.0197644
7649,MAMDC2,5.019806
4667,POC5,5.020544
8,HES4,5.02058
13543,FAM20A,5.020787
15390,ZNF341,5.0208864
1600,DUSP10,5.0212593
8053,FAM69B,5.021295
9838,MFAP5,5.0220146
14483,ZNF708,5.022151
12465,CCDC102A,5.022316
4025,PPAT,5.0224457
12181,ERCC4,5.0226226
7219,NECAB1,5.0237846
804,CDC14A,5.024118
16543,SRPX2,5.025171
268,STPG1,5.0252886
9155,DAGLA,5.025364
7473,GLIS3,5.026112
2971,OXSM,5.026164
6038,TFB1M,5.0262375
16025,MFNG,5.0266004
2414,RBM43,5.026978
10637,ZNF891,5.027115
11226,TTC9,5.027305
926,FAM46C,5.0274334
1494,ETNK2,5.0289235
661,ITGB3BP,5.029004
11814,PPCDC,5.029004
10701,MEDAG,5.0292854
11445,C14orf80,5.0298057
10436,SELPLG,5.030138
2015,VRK2,5.030241
7590,CCDC107,5.030801
555,IPP,5.031002
13829,RNF125,5.031383
4697,DHFR,5.0316844
4312,SLC10A7,5.031758
4539,PTGER4,5.0318785
1408,SWT1,5.031892
6946,LZTS1,5.03417
6355,ZNF107,5.0343456
7931,NAIF1,5.034633
806,VCAM1,5.035251
177,ARHGEF19,5.035566
14213,ZNF846,5.0356107
12734,RPH3AL,5.0361733
7028,UBXN8,5.036334
7019,DUSP4,5.0367165
12936,ADPRM,5.03672
15944,ZMAT5,5.036882
1259,MPZ,5.03699
6834,GIMAP1,5.037654
5044,ZNF300,5.0378103
10378,IKBIP,5.038149
7523,CDKN2B,5.0385923
11941,PRC1,5.038616
2221,ANKRD36,5.0389185
15680,ADAMTS5,5.0395393
12229,ERI2,5.039543
11091,DNAAF2,5.0395474
16666,TENM1,5.039754
9021,PAMR1,5.039988
3127,PFKFB4,5.0400195
13047,SPAG5,5.040544
1410,HMCN1,5.0406103
7181,PKIA,5.0408463
2217,ANKRD39,5.040967
442,DNALI1,5.04124
3723,EPHB3,5.041649
15215,TRIB3,5.0416775
4518,SPEF2,5.042371
8883,CYB5R2,5.042582
12753,TLCD2,5.0426207
12818,ZNF232,5.042688
7201,E2F5,5.04275
5130,BNIP1,5.042861
5855,AK9,5.0429893
1551,IRF6,5.0430255
6500,BAIAP2L1,5.0431337
2191,MAL,5.0432487
15183,ZNF417,5.043263
14602,ZNF566,5.0432825
4277,C4orf33,5.044235
525,CCDC24,5.0443625
8006,ABO,5.0444307
3909,FBXL5,5.044446
15175,ZNF154,5.0447774
16194,ODF3B,5.0450034
7822,SUSD1,5.04573
2263,MFSD9,5.0457764
15966,OSBP2,5.0463557
15029,ZNF880,5.0466638
6473,SAMD9,5.046949
13430,TOM1L1,5.047792
7717,OGN,5.047867
7403,MROH6,5.047877
13804,ANKRD29,5.0480824
11732,SLC24A1,5.049152
662,EFCAB7,5.0493994
8467,STAMBPL1,5.0495434
7698,CDK20,5.05014
9744,B4GALNT3,5.050176
4897,ECSCR,5.050963
12501,CES4A,5.0512414
15105,TMEM86B,5.0517516
12644,GCSH,5.052406
6593,POLR2J3,5.053082
13522,LRRC37A3,5.053098
1380,KIAA1614,5.053317
12820,ZNF594,5.0534306
386,ZBTB8A,5.0535684
3569,PCOLCE2,5.0540576
13474,TUBD1,5.0544186
15023,ZNF616,5.0546556
2129,LOXL3,5.054908
9239,NRXN2,5.05494
10319,NAV3,5.0549903
8949,SAAL1,5.055149
2115,WDR54,5.0568795
4431,FAM149A,5.057002
539,PTCH2,5.057086
15044,ZNF415,5.0574193
2547,PDE1A,5.057455
11166,SLC38A6,5.05759
12396,C16orf87,5.058042
7623,SLC25A51,5.0583415
502,C1orf50,5.0586343
819,VAV3,5.0593076
7643,FXN,5.059728
1672,FAM89A,5.0599656
15178,ZNF586,5.0601926
3385,GTPBP8,5.061007
4417,PRIMPOL,5.0611424
6423,POMZP3,5.0611887
5819,COQ3,5.061536
5786,SMIM8,5.0621414
6242,CHN2,5.0622783
4112,PRDM8,5.0624285
14583,NFKBID,5.0627093
4476,FAM173B,5.0628824
1835,PTRHD1,5.063749
3780,MUC20,5.063862
2915,TIMP4,5.0646386
10811,HNRNPA1L2,5.065291
2760,COL4A3,5.065508
3046,SS18L2,5.0658393
16770,TMEM187,5.0658407
5941,ENPP1,5.0660653
11044,DTD2,5.066184
10490,DTX1,5.066392
4058,SLC4A4,5.0664945
13719,SECTM1,5.0669255
9546,SLC35F2,5.0669336
398,AZIN2,5.06704
1165,TMEM79,5.0671077
15770,WDR4,5.0671587
7092,SNAI2,5.0673304
14374,C19orf44,5.067435
12030,C16orf91,5.067777
15036,ZNF611,5.0679846
14626,ZNF607,5.0684037
531,TMEM53,5.068974
12772,ASPA,5.070176
7288,ZFPM2,5.070221
15038,ZNF28,5.070402
5976,ABRACL,5.0708327
869,DENND2D,5.0713325
16793,F8A1,5.0715976
9868,MAGOHB,5.072031
14612,ZNF568,5.07253
1637,ZNF678,5.072664
15143,ZNF667,5.0728207
2674,BARD1,5.073011
10808,THSD1,5.0740166
15957,MTFP1,5.0740542
14624,ZFP30,5.074265
7918,PTRH1,5.074883
13301,LSM12,5.0749125
3805,IQCG,5.0752087
6209,CCDC126,5.0754166
13586,SLC16A5,5.0756006
6537,GAL3ST4,5.075968
2317,WASH2P,5.07664
4549,FBXO4,5.0766916
2016,FANCL,5.07757
14487,ZNF100,5.0778346
2997,FBXL2,5.0782337
15204,ZNF446,5.078474
11558,SPTBN5,5.079392
13295,MPP3,5.0803456
1546,LAMB3,5.080739
14610,ZNF345,5.0807824
8586,NPM3,5.0809608
7986,FAM78A,5.081412
8606,SFXN2,5.0815697
15621,COL9A3,5.081607
7080,THAP1,5.0822253
15108,BRSK1,5.0824513
999,CIART,5.082593
6388,STX1A,5.0837865
14451,MEF2B,5.0837994
6954,NUDT18,5.084441
7228,TMEM67,5.084516
13539,ARSG,5.0845428
2054,PLEK,5.0846305
6325,ADCY1,5.0847387
6888,MYOM2,5.0848365
14132,VMAC,5.0849986
9424,XRRA1,5.085518
6197,CDCA7L,5.0857234
1288,UCK2,5.0857263
14274,ZNF439,5.085911
1813,TTC32,5.0861907
9961,FAR2,5.0862885
4106,FRAS1,5.0864844
4806,MARCH3,5.0867996
15039,ZNF468,5.087106
4251,PRDM5,5.087117
2058,ARHGAP25,5.08754
1780,TAF1B,5.087765
16524,HMGN5,5.0881352
9565,LAYN,5.0881853
3675,ECT2,5.0884995
2019,REL,5.0886974
1897,TRMT61B,5.088812
4883,REEP2,5.089169
4309,MMAA,5.0914664
10840,RNF219,5.092142
1977,PIGF,5.0922155
11375,VRK1,5.0923767
15437,RBL1,5.092454
11968,PCSK6,5.092825
432,EVA1B,5.0928283
14836,NOVA2,5.0930862
6260,PDE1C,5.093671
4597,ELOVL7,5.094163
7872,TTLL11,5.094174
3229,SMIM4,5.0945287
3701,B3GNT5,5.0947123
14573,IGFLR1,5.095548
4128,COQ2,5.0956216
11912,FANCI,5.0956345
2835,DUSP28,5.0957303
15907,GGT1,5.096665
16392,SYP,5.096797
5722,RAB23,5.0974946
2557,FAM171B,5.098287
15078,LAIR1,5.0986004
12343,ZNF771,5.0986524
13351,ITGB3,5.099459
16529,ZNF711,5.0995426
9514,ARHGAP42,5.0995545
9541,GUCY1A2,5.0997868
10741,KBTBD7,5.0999703
10255,PPM1H,5.100381
9803,GPR162,5.1010323
2747,KCNE4,5.1011033
13966,PARD6G,5.101282
1943,MORN2,5.1014476
1941,GEMIN6,5.101576
1042,TDRKH,5.1017528
5288,CD83,5.1018753
5109,SPDL1,5.1020036
6161,CCZ1B,5.102432
3943,PCDH7,5.1025634
2195,PROM2,5.1029882
2444,LY75,5.1031
11530,RPUSD2,5.1032977
934,ZNF697,5.1034184
10758,NUFIP1,5.103518
9116,MPEG1,5.1036315
3328,NSUN3,5.1041117
11906,ISG20,5.1041646
2597,RFTN2,5.1045995
11489,FMN1,5.1048913
2649,ADAM23,5.1050878
9594,C11orf71,5.1054378
14785,ZNF180,5.1057377
4219,CASP6,5.106736
8247,FZD8,5.1067553
4305,ANAPC10,5.106855
1398,NCF2,5.106934
6703,IRF5,5.1069555
10662,TNFRSF19,5.1073275
3246,CHDH,5.1075606
14500,RPSAP58,5.1076264
12956,ZNF286A,5.1085453
8973,FANCF,5.110922
9029,C11orf74,5.1110606
15020,ZNF614,5.111111
14623,ZNF540,5.111378
3735,DGKG,5.1114583
2895,IL17RE,5.111924
4776,CCDC112,5.111934
6116,NUDT1,5.11239
5964,PEX7,5.1132255
15902,ADORA2A,5.1138673
8337,PBLD,5.11512
14477,ZNF626,5.1151896
5579,FGD2,5.1154485
8574,SEMA4G,5.11553
12364,HSD3B7,5.1159234
15472,TOX2,5.116344
8170,DCLRE1C,5.1165347
14681,ZNF546,5.1167345
15802,SPATC1L,5.116915
8756,SPRN,5.1175685
7442,TONSL,5.117823
6662,TSPAN12,5.11784
14480,ZNF430,5.1186824
7724,FGD3,5.119547
14613,ZNF420,5.1199036
3192,CACNA2D2,5.12035
12009,HAGHL,5.120368
8183,TRDMT1,5.120435
9692,SLC37A2,5.1204762
14733,POU2F2,5.1206284
1702,ACTN2,5.1207404
3886,SORCS2,5.120767
8540,MORN4,5.1207714
6842,ASIC3,5.1209965
1312,NME7,5.121165
7497,LURAP1L,5.12142
10346,GALNT4,5.122122
6029,MYCT1,5.1223474
15405,MYH7B,5.123284
5733,SMAP1,5.1237416
13125,PEX12,5.1239576
11113,NID2,5.1240573
11622,CEP152,5.1242533
13129,MMP28,5.124559
15180,ZNF587B,5.125446
2937,C3orf20,5.125457
6337,FIGNL1,5.125634
10260,C12orf66,5.126049
13122,SLFN13,5.126145
9275,FAM89B,5.1261735
11904,DET1,5.1262
3719,CLCN2,5.1267548
13814,TAF4B,5.1270185
5327,HFE,5.127663
12731,DBNDD1,5.1283784
2703,PLCD4,5.128465
13513,ICAM2,5.1286855
6461,MTERF1,5.128767
10712,RFC3,5.129354
11608,DUOX1,5.1301856
789,ALG14,5.130277
4890,MATR3,5.130811
2467,SCN7A,5.1309357
3435,WDR5B,5.1320324
8519,CCNJ,5.1322503
10721,RFXAP,5.1329923
16361,ZNF81,5.133029
6396,LAT2,5.133279
14306,RNASEH2A,5.1338577
14861,BBC3,5.1345296
9762,TEAD4,5.134554
12719,SPATA33,5.1352806
457,MYCBP,5.1363187
5377,PGBD1,5.13632
4511,C1QTNF3,5.1363974
11267,ACYP1,5.1364202
16795,MTCP1,5.1364264
12152,TMEM186,5.136749
12972,PLD6,5.137318
14695,SPTBN4,5.138366
7413,FAM83H,5.138569
8017,SLC2A6,5.13875
3534,SLC35G2,5.1387987
14858,TMEM160,5.1389856
12845,BCL6B,5.1393886
3748,MASP1,5.1394606
7975,HMCN2,5.139761
7291,ANGPT1,5.1402655
7856,ASTN2,5.140628
12512,ELMO3,5.140817
4159,SNCA,5.141334
6547,PPP1R35,5.142142
14055,ZNF554,5.143488
15184,ZNF418,5.143506
9737,GLB1L2,5.1439404
6828,ZNF775,5.14424
15033,ZNF808,5.144271
13934,DSEL,5.144389
11308,STON2,5.144539
12911,SLC25A35,5.144841
11481,OTUD7A,5.1450677
16412,GPR173,5.1451497
4791,SRFBP1,5.1452165
543,ZSWIM5,5.145227
15024,ZNF836,5.1453056
15223,FAM110A,5.146088
13090,EVI2B,5.147015
315,FAM46B,5.1474032
16788,IKBKG,5.1478624
13872,ZBTB7C,5.148132
2418,NEB,5.148608
3546,FAIM,5.1487412
13625,QRICH2,5.149508
767,KIAA1107,5.149872
3669,EIF5A2,5.15025
8175,RPP38,5.1503553
16691,GPC3,5.15153
15886,ZNF70,5.152398
5380,ZSCAN12,5.152674
5276,TMEM170B,5.1529098
8642,ADRA2A,5.153544
14334,IL27RA,5.153857
3398,LSAMP,5.154269
11175,WDR89,5.154398
1263,FCGR3A,5.1551914
10407,GLT8D2,5.155908
4685,BHMT2,5.1561093
6809,EZH2,5.157102
3312,ZNF717,5.158454
11422,KIF26A,5.1587696
4423,LRP2BP,5.1588817
3587,CP,5.1589603
7129,GGH,5.1593046
9156,MYRF,5.1594477
6102,ADAP1,5.1594744
9253,SAC3D1,5.1597614
669,DNAJC6,5.1604295
12103,ZNF200,5.1605024
5827,BVES,5.1606517
2816,MLPH,5.1610565
16372,SUV39H1,5.161959
10837,SLAIN1,5.16206
11642,GLDN,5.1625304
9405,RELT,5.162928
15034,ZNF701,5.1637716
12907,TMEM107,5.1642256
6638,IMMP2L,5.165057
6282,AMPH,5.1656203
14122,HSD11B1L,5.1658874
1800,FAM84A,5.166261
3554,NMNAT3,5.1667967
4448,ZDHHC11,5.1671543
13009,RNF112,5.167186
16165,CELSR1,5.167663
9260,ZNHIT2,5.170027
10066,GPD1,5.1702724
2233,KIAA1211L,5.1704464
16607,MID2,5.171238
4989,FGF1,5.171474
9129,MS4A7,5.17282
6285,YAE1D1,5.172998
11103,ATL1,5.173143
5132,STC2,5.1732206
5362,ZNF184,5.1741605
8018,ADAMTSL2,5.1741996
11227,MAP3K9,5.174362
9743,CCDC77,5.174683
2534,FKBP7,5.1755953
903,DENND2C,5.1757064
4265,SPATA5,5.1761017
14540,ZNF599,5.1763134
3863,ZBTB49,5.1767774
13880,MYO5B,5.1768475
8549,LOXL4,5.177536
14620,ZNF570,5.1782703
3133,CELSR3,5.1793103
7179,ZFHX4,5.1796517
4017,SRD5A3,5.1801414
11506,DPH6,5.180487
12331,GDPD3,5.1805096
3069,ZNF502,5.181168
7806,EPB41L4B,5.1814137
11787,C15orf59,5.181488
9987,CNTN1,5.1819777
8493,HHEX,5.182013
6501,NPTX2,5.1821275
6699,CCDC136,5.1821957
6435,HGF,5.1822352
6824,LRRC61,5.182239
5115,KCNMB1,5.1828856
16347,RGN,5.184097
15016,ZNF649,5.1842556
9175,ROM1,5.184582
5805,BACH2,5.1846046
1502,LRRN2,5.1847725
5574,CPNE5,5.1852236
7265,SPAG1,5.186016
13006,B9D1,5.1865067
4406,TENM3,5.186638
16464,EDA,5.1867895
10103,KRT5,5.186983
548,MMACHC,5.187173
14843,CCDC8,5.188106
11378,CCNK,5.1884565
1425,GLRX2,5.1885943
6130,RADIL,5.1896214
11080,C14orf28,5.189835
15160,ZNF17,5.1911902
1272,C1orf226,5.191296
7440,SLC39A4,5.1915965
9168,ASRGL1,5.1923485
3653,SERPINI1,5.192383
5379,ZKSCAN3,5.192771
16432,FAM104B,5.192893
13285,BRCA1,5.1932573
1417,PLA2G4A,5.1943502
14422,RAB3A,5.1950393
4718,MBLAC2,5.19518
10700,ALOX5AP,5.195371
11219,SMOC1,5.1954937
10432,FICD,5.195506
9450,AAMDC,5.1971316
4706,ATP6AP1L,5.19816
11741,ZWILCH,5.1983223
6544,PILRA,5.198746
4805,LMNB1,5.199489
12158,ATF7IP2,5.199741
13405,SGCA,5.199748
7663,C9orf40,5.200131
912,CASQ2,5.2005386
5234,BPHL,5.2010593
11666,PYGO1,5.201546
1639,JMJD4,5.201759
14591,THAP8,5.2019506
11972,POLR3K,5.2020664
8546,GOLGA7B,5.2022943
10405,C12orf73,5.203238
16578,BEX2,5.2033296
15049,ZNF525,5.204543
6142,CCZ1,5.2046514
5140,HRH2,5.2049646
13536,C17orf58,5.204984
2826,HES6,5.2063675
13524,RGS9,5.206882
2601,SATB2,5.2077017
1514,SLC45A3,5.209056
14034,IZUMO4,5.2109075
4233,ZGRF1,5.211638
12365,STX1B,5.211732
13181,PPP1R1B,5.2117987
897,DCLRE1B,5.212276
2567,OSGEPL1,5.2123914
11662,PIGB,5.212436
14803,GEMIN7,5.2126436
836,PSRC1,5.212916
13183,TCAP,5.2129846
1796,GREB1,5.213053
4729,ARSK,5.2131057
13435,TMEM100,5.2136784
8274,AGAP4,5.2148113
15291,BMP2,5.2152333
3763,MB21D2,5.215324
10616,MMP17,5.2155566
10059,FAIM2,5.2162995
7159,LACTB2,5.216305
13820,DSC2,5.216728
16143,PARVG,5.2167664
382,TSSK3,5.2172356
1017,C1orf56,5.217357
10174,MMP19,5.2178483
2679,PECR,5.217935
7166,SBSPON,5.2181787
15805,YBEY,5.2184215
9726,ADAMTS15,5.2185216
8897,SCUBE2,5.2186856
4765,EPB41L4A,5.219043
2034,WDPCP,5.2192073
2121,CCDC142,5.219259
4862,C5orf66,5.2194138
9332,RHOD,5.219777
8134,ANKRD16,5.2201858
14389,USHBP1,5.220194
11887,ADAMTSL3,5.220416
5193,ZNF354C,5.22173
6811,ZNF786,5.2221327
12272,ZKSCAN2,5.222318
4688,HOMER1,5.2224655
6447,ABCB1,5.222471
12360,CTF1,5.2236633
11355,IFI27L1,5.224924
4012,LNX1,5.225001
16012,NCF4,5.2251143
4259,BBS7,5.225633
7397,ZNF696,5.2260966
3505,ASTE1,5.2263722
15881,RAB36,5.2264752
293,CNKSR1,5.22683
9808,SPSB2,5.2270317
12922,PIK3R5,5.2271266
15163,ZNF772,5.22761
14618,ZNF527,5.2283373
13226,KRT19,5.228739
3433,CCDC58,5.229249
5354,ZNF322,5.2293606
3792,WDR53,5.2294445
15552,BCAS4,5.2297034
12584,IL34,5.229953
4704,ATG10,5.230653
13973,TPGS1,5.232273
16303,PDK3,5.2329497
9498,FUT4,5.2333307
5513,COL11A2,5.234222
5142,THOC3,5.2345347
7685,RMI1,5.2346983
15555,MOCS3,5.2349358
10083,SMAGP,5.2350087
12423,RPGRIP1L,5.2352424
2260,IL18R1,5.235715
11766,LRRC49,5.2358966
4204,GSTCD,5.2363844
6356,ZNF138,5.236463
4424,ANKRD37,5.237667
10750,EPSTI1,5.2377615
14945,BCL2L12,5.237787
7474,SLC1A1,5.238227
1177,CRABP2,5.238688
6762,TBXAS1,5.2392626
2961,ZNF385D,5.239592
8881,OLFML1,5.2398634
11248,COQ6,5.2402124
10489,OAS2,5.2406273
14906,HSD17B14,5.2408843
3726,C3orf70,5.2409124
15165,ZNF773,5.241116
15449,KIAA1755,5.2412105
10912,GRTP1,5.2416587
6416,SRRM3,5.2418246
48,PRKCZ,5.2430196
7679,IDNK,5.2430944
14921,LIN7B,5.2435317
13887,ELAC1,5.2438936
3538,DZIP1L,5.2439165
13372,HOXB3,5.244591
8614,TAF5,5.245173
12412,ADCY7,5.24562
15969,INPP5J,5.246772
486,KCNQ4,5.247743
12830,WSCD1,5.248314
9181,UQCC3,5.2487926
14016,REEP6,5.2496576
6490,DYNC1I1,5.2497296
16614,NXT2,5.250229
11304,DIO2,5.2507486
6634,NRCAM,5.2511153
6585,SH2B2,5.251153
8372,SLC29A3,5.25154
4894,PROB1,5.251633
8182,CUBN,5.2522902
5959,PDE7B,5.2523193
8754,PAOX,5.2529564
4296,IL15,5.2531986
872,OVGP1,5.253639
6050,SYTL3,5.2537727
15964,SLC35E4,5.254363
14652,RINL,5.2544775
11074,GEMIN2,5.254484
4330,FHDC1,5.2551823
9993,PRICKLE1,5.255981
5676,SUPT3H,5.256024
14471,ZNF253,5.256634
1396,NMNAT2,5.256887
2898,PRRT3,5.2593393
1566,TMEM206,5.2613907
15370,HCK,5.261495
14056,ZNF555,5.2620854
4778,TICAM2,5.2623577
6516,FAM200A,5.262937
3068,ZNF35,5.263164
14469,ZNF14,5.2648525
14486,ZNF429,5.2653465
11964,ALDH1A3,5.2659917
2702,USP37,5.2661304
11677,ALDH1A2,5.26635
14844,PNMAL1,5.266632
3220,GLYCTK,5.2668877
14051,DIRAS1,5.2669325
1817,SDC1,5.266968
4132,FAM175A,5.2671614
3428,SLC15A2,5.2673273
6880,ZNF596,5.2678523
11949,MCTP2,5.26857
11503,ACTC1,5.269735
13654,DNAH17,5.2702327
114,RBP7,5.270307
373,CCDC28B,5.2704372
4607,RNF180,5.2710485
6450,DBF4,5.271657
6456,CFAP69,5.2716694
10413,SLC41A2,5.2728386
1509,NUAK2,5.2735944
13149,MRM1,5.274152
3692,CCDC39,5.2741947
16013,CSF2RB,5.27433
166,SLC25A34,5.2747183
1839,EFR3B,5.2752914
16382,KCND1,5.2753158
5585,CCDC167,5.2756395
16131,TTLL1,5.2757177
5677,RUNX2,5.2758
10463,FAM216A,5.2760453
5259,BMP6,5.276733
3853,GRK4,5.2767572
8529,FRAT1,5.2769585
10286,LYZ,5.277033
10300,THAP2,5.277093
11123,BMP4,5.277312
14606,ZNF461,5.277425
16712,FGF13,5.2778635
16425,GNL3L,5.2781243
4131,MRPS18C,5.2789717
7641,PIP5K1B,5.2790365
3033,MYRIP,5.27965
3331,ARL6,5.2798095
7762,CORO2A,5.2800636
14582,APLP1,5.280647
604,GPX7,5.2815723
11023,RIPK3,5.281894
1401,COLGALT2,5.281958
9749,WNT5B,5.282098
16223,MXRA5,5.282375
435,OSCP1,5.2825623
2272,C2orf40,5.2826233
16597,TBC1D8B,5.2831097
9623,MPZL3,5.2837396
5443,AIF1,5.2843595
4474,FASTKD3,5.2847614
